student_id,cluster,Strength,Risk,Report
pjxyqwbk788,2,体育课_特征向量_vector.xlsx,Tags_vector.csv,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:Tags_vector.csv。"
pjxyqwbk791,2,Scholarship_vector.csv,Evaluation_vector.csv,"属于2类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk792,1,体能_vector_variable.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:体能_vector_variable.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqwbk793,2,Tags_vector.csv,体能_vector_variable.csv,"属于2类。强项:Tags_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqwbk795,1,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于1类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk796,1,student_behavior_vector.xlsx,基本信息_vector_variable.csv,"属于1类。强项:student_behavior_vector.xlsx, 风险:基本信息_vector_variable.csv。"
pjxyqwbk799,2,Portrait_vector.csv,体能_vector_variable.csv,"属于2类。强项:Portrait_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqwbk802,2,作业提交_vector_composite.csv,体能_vector_variable.csv,"属于2类。强项:作业提交_vector_composite.csv, 风险:体能_vector_variable.csv。"
pjxyqwbk804,2,Tags_vector.csv,Evaluation_vector.csv,"属于2类。强项:Tags_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk806,1,作业提交_vector_composite.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:作业提交_vector_composite.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqwbk807,2,体育课_特征向量_vector.xlsx,体能_vector_variable.csv,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqwbk808,2,Scholarship_vector.csv,Evaluation_vector.csv,"属于2类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk810,1,体测数据_特征轨迹_vector.xlsx,student_behavior_vector.xlsx,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:student_behavior_vector.xlsx。"
pjxyqwbk812,2,student_behavior_vector.xlsx,四六级_特征向量_vector.xlsx,"属于2类。强项:student_behavior_vector.xlsx, 风险:四六级_特征向量_vector.xlsx。"
pjxyqwbk813,1,Portrait_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqwbk814,2,student_behavior_vector.xlsx,学生签到_特征向量.csv,"属于2类。强项:student_behavior_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqwbk815,1,student_behavior_vector.xlsx,Tags_vector.csv,"属于1类。强项:student_behavior_vector.xlsx, 风险:Tags_vector.csv。"
pjxyqwbk818,2,Evaluation_vector.csv,体测数据_特征轨迹_vector.xlsx,"属于2类。强项:Evaluation_vector.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqwbk824,1,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqwbk826,1,Tags_vector.csv,四六级_特征向量_vector.xlsx,"属于1类。强项:Tags_vector.csv, 风险:四六级_特征向量_vector.xlsx。"
pjxyqwbk828,2,作业提交_vector_composite.csv,讨论记录_特征向量_vector.xlsx,"属于2类。强项:作业提交_vector_composite.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk829,2,Evaluation_vector.csv,四六级_特征向量_vector.xlsx,"属于2类。强项:Evaluation_vector.csv, 风险:四六级_特征向量_vector.xlsx。"
pjxyqwbk830,2,Scholarship_vector.csv,体测数据_特征轨迹_vector.xlsx,"属于2类。强项:Scholarship_vector.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqwbk831,2,图书馆_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,"属于2类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体育课_特征向量_vector.xlsx。"
pjxyqwbk834,1,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxyqwbk835,1,图书馆_特征轨迹_vector.xlsx,成绩_vector_variable.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqwbk838,1,基本信息_vector_variable.csv,student_behavior_vector.xlsx,"属于1类。强项:基本信息_vector_variable.csv, 风险:student_behavior_vector.xlsx。"
pjxyqwbk839,1,体育课_特征向量_vector.xlsx,Evaluation_vector.csv,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxyqwbk844,2,体育课_特征向量_vector.xlsx,Scholarship_vector.csv,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:Scholarship_vector.csv。"
pjxyqwbk845,1,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqwbk855,2,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于2类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqwbk856,1,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于1类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk859,1,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqwbk862,2,student_behavior_vector.xlsx,Tags_vector.csv,"属于2类。强项:student_behavior_vector.xlsx, 风险:Tags_vector.csv。"
pjxyqwbk864,2,Portrait_vector.csv,社团活动_特征向量_vector.xlsx,"属于2类。强项:Portrait_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqwbk865,1,student_behavior_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk866,2,student_behavior_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于2类。强项:student_behavior_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk868,2,学科竞赛_vector_composite.csv,学生签到_特征向量.csv,"属于2类。强项:学科竞赛_vector_composite.csv, 风险:学生签到_特征向量.csv。"
pjxyqwbk869,2,图书馆_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于2类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqwbk870,1,社团活动_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:社团活动_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk871,2,student_behavior_vector.xlsx,四六级_特征向量_vector.xlsx,"属于2类。强项:student_behavior_vector.xlsx, 风险:四六级_特征向量_vector.xlsx。"
pjxyqwbk872,1,成绩_vector_variable.csv,体测数据_特征轨迹_vector.xlsx,"属于1类。强项:成绩_vector_variable.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqwbk879,2,学科竞赛_vector_composite.csv,日常锻炼_vector.xlsx,"属于2类。强项:学科竞赛_vector_composite.csv, 风险:日常锻炼_vector.xlsx。"
pjxyqwbk884,2,Evaluation_vector.csv,成绩_vector_variable.csv,"属于2类。强项:Evaluation_vector.csv, 风险:成绩_vector_variable.csv。"
pjxyqwbk885,2,Scholarship_vector.csv,体测数据_特征轨迹_vector.xlsx,"属于2类。强项:Scholarship_vector.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqwbk889,1,体测数据_特征轨迹_vector.xlsx,Tags_vector.csv,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:Tags_vector.csv。"
pjxyqwbk893,2,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于2类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk895,2,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于2类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqwbk896,1,图书馆_特征轨迹_vector.xlsx,学生签到_特征向量.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqwbk899,1,学科竞赛_vector_composite.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:学科竞赛_vector_composite.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk900,2,作业提交_vector_composite.csv,成绩_vector_variable.csv,"属于2类。强项:作业提交_vector_composite.csv, 风险:成绩_vector_variable.csv。"
pjxyqwbk901,1,作业提交_vector_composite.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:作业提交_vector_composite.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqwbk902,2,体育课_特征向量_vector.xlsx,student_behavior_vector.xlsx,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:student_behavior_vector.xlsx。"
pjxyqwbk907,2,体能_vector_variable.csv,讨论记录_特征向量_vector.xlsx,"属于2类。强项:体能_vector_variable.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk910,2,学生签到_特征向量.csv,讨论记录_特征向量_vector.xlsx,"属于2类。强项:学生签到_特征向量.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk919,1,Evaluation_vector.csv,体能_vector_variable.csv,"属于1类。强项:Evaluation_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqwbk920,1,Portrait_vector.csv,成绩_vector_variable.csv,"属于1类。强项:Portrait_vector.csv, 风险:成绩_vector_variable.csv。"
pjxyqwbk922,2,图书馆_特征轨迹_vector.xlsx,Scholarship_vector.csv,"属于2类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Scholarship_vector.csv。"
pjxyqwbk923,2,图书馆_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,"属于2类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体育课_特征向量_vector.xlsx。"
pjxyqwbk925,2,日常锻炼_vector.xlsx,成绩_vector_variable.csv,"属于2类。强项:日常锻炼_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqwbk928,1,作业提交_vector_composite.csv,Evaluation_vector.csv,"属于1类。强项:作业提交_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk931,2,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于2类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk935,2,student_behavior_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于2类。强项:student_behavior_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqwbk942,1,student_behavior_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqwbk943,2,体育课_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk949,3,atten_vector_data.xlsx,成绩_vector_variable.csv,"属于3类。强项:atten_vector_data.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqwbk951,1,体育课_特征向量_vector.xlsx,成绩_vector_variable.csv,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqwbk953,2,图书馆_特征轨迹_vector.xlsx,成绩_vector_variable.csv,"属于2类。强项:图书馆_特征轨迹_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqwbk954,2,student_behavior_vector.xlsx,成绩_vector_variable.csv,"属于2类。强项:student_behavior_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqwbk955,2,dorm_vector_data.xlsx,学生签到_特征向量.csv,"属于2类。强项:dorm_vector_data.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqwbk956,2,体育课_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk962,1,作业提交_vector_composite.csv,体能_vector_variable.csv,"属于1类。强项:作业提交_vector_composite.csv, 风险:体能_vector_variable.csv。"
pjxyqwbk964,2,Scholarship_vector.csv,Evaluation_vector.csv,"属于2类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqwbk966,1,Scholarship_vector.csv,student_behavior_vector.xlsx,"属于1类。强项:Scholarship_vector.csv, 风险:student_behavior_vector.xlsx。"
pjxyqwbk967,1,体育课_特征向量_vector.xlsx,选课_vector_variable.csv,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:选课_vector_variable.csv。"
pjxyqwbk971,1,图书馆_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk972,3,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于3类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk991,1,Tags_vector.csv,Scholarship_vector.csv,"属于1类。强项:Tags_vector.csv, 风险:Scholarship_vector.csv。"
pjxyqwbk993,3,作业提交_vector_composite.csv,讨论记录_特征向量_vector.xlsx,"属于3类。强项:作业提交_vector_composite.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqwbk996,1,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:日常锻炼_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqwbk999,1,线上学习_vector_composite.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:线上学习_vector_composite.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbj001,1,学科竞赛_vector_composite.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:学科竞赛_vector_composite.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj002,2,体能_vector_variable.csv,作业提交_vector_composite.csv,"属于2类。强项:体能_vector_variable.csv, 风险:作业提交_vector_composite.csv。"
pjxyqxbj006,2,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于2类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj007,2,体测数据_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于2类。强项:体测数据_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj008,1,社团活动_特征向量_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于1类。强项:社团活动_特征向量_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbj012,1,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxyqxbj015,2,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于2类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj018,2,student_behavior_vector.xlsx,线上学习_vector_composite.csv,"属于2类。强项:student_behavior_vector.xlsx, 风险:线上学习_vector_composite.csv。"
pjxyqxbj021,2,基本信息_vector_variable.csv,讨论记录_特征向量_vector.xlsx,"属于2类。强项:基本信息_vector_variable.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj023,0,student_behavior_vector.xlsx,基本信息_vector_variable.csv,"属于0类。强项:student_behavior_vector.xlsx, 风险:基本信息_vector_variable.csv。"
pjxyqxbj024,2,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于2类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj027,2,Evaluation_vector.csv,成绩_vector_variable.csv,"属于2类。强项:Evaluation_vector.csv, 风险:成绩_vector_variable.csv。"
pjxyqxbj029,0,图书馆_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj031,1,图书馆_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqxbj032,2,图书馆_特征轨迹_vector.xlsx,作业提交_vector_composite.csv,"属于2类。强项:图书馆_特征轨迹_vector.xlsx, 风险:作业提交_vector_composite.csv。"
pjxyqxbj034,2,学生签到_特征向量.csv,基本信息_vector_variable.csv,"属于2类。强项:学生签到_特征向量.csv, 风险:基本信息_vector_variable.csv。"
pjxyqxbj035,2,Tags_vector.csv,讨论记录_特征向量_vector.xlsx,"属于2类。强项:Tags_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj038,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbj039,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbj040,0,Scholarship_vector.csv,Evaluation_vector.csv,"属于0类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqxbj043,2,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于2类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqxbj044,1,Tags_vector.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:Tags_vector.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbj046,0,Tags_vector.csv,Evaluation_vector.csv,"属于0类。强项:Tags_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqxbj048,0,Portrait_vector.csv,基本信息_vector_variable.csv,"属于0类。强项:Portrait_vector.csv, 风险:基本信息_vector_variable.csv。"
pjxyqxbj049,2,Tags_vector.csv,学生签到_特征向量.csv,"属于2类。强项:Tags_vector.csv, 风险:学生签到_特征向量.csv。"
pjxyqxbj051,0,体育课_特征向量_vector.xlsx,学生签到_特征向量.csv,"属于0类。强项:体育课_特征向量_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqxbj052,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbj054,1,图书馆_特征轨迹_vector.xlsx,Scholarship_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Scholarship_vector.csv。"
pjxyqxbj058,0,Portrait_vector.csv,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:Portrait_vector.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbj060,1,基本信息_vector_variable.csv,线上学习_vector_composite.csv,"属于1类。强项:基本信息_vector_variable.csv, 风险:线上学习_vector_composite.csv。"
pjxyqxbj063,0,学科竞赛_vector_composite.csv,社团活动_特征向量_vector.xlsx,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj064,2,体测数据_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于2类。强项:体测数据_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj065,2,Tags_vector.csv,学生签到_特征向量.csv,"属于2类。强项:Tags_vector.csv, 风险:学生签到_特征向量.csv。"
pjxyqxbj066,2,student_behavior_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于2类。强项:student_behavior_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj067,0,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxyqxbj068,2,社团活动_特征向量_vector.xlsx,四六级_特征向量_vector.xlsx,"属于2类。强项:社团活动_特征向量_vector.xlsx, 风险:四六级_特征向量_vector.xlsx。"
pjxyqxbj073,2,Portrait_vector.csv,学生签到_特征向量.csv,"属于2类。强项:Portrait_vector.csv, 风险:学生签到_特征向量.csv。"
pjxyqxbj074,0,图书馆_特征轨迹_vector.xlsx,学生签到_特征向量.csv,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqxbj075,0,Portrait_vector.csv,student_behavior_vector.xlsx,"属于0类。强项:Portrait_vector.csv, 风险:student_behavior_vector.xlsx。"
pjxyqxbj080,1,Tags_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Tags_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj082,1,体测数据_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj084,1,体育课_特征向量_vector.xlsx,Tags_vector.csv,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:Tags_vector.csv。"
pjxyqxbj086,1,run_vector_data.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:run_vector_data.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj088,1,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj089,1,基本信息_vector_variable.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:基本信息_vector_variable.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj092,1,日常锻炼_vector.xlsx,Tags_vector.csv,"属于1类。强项:日常锻炼_vector.xlsx, 风险:Tags_vector.csv。"
pjxyqxbj093,1,Portrait_vector.csv,Scholarship_vector.csv,"属于1类。强项:Portrait_vector.csv, 风险:Scholarship_vector.csv。"
pjxyqxbj094,1,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj095,2,Portrait_vector.csv,学生签到_特征向量.csv,"属于2类。强项:Portrait_vector.csv, 风险:学生签到_特征向量.csv。"
pjxyqxbj096,1,图书馆_特征轨迹_vector.xlsx,线上学习_vector_composite.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:线上学习_vector_composite.csv。"
pjxyqxbj098,2,Evaluation_vector.csv,体能_vector_variable.csv,"属于2类。强项:Evaluation_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqxbj100,3,日常锻炼_vector.xlsx,成绩_vector_variable.csv,"属于3类。强项:日常锻炼_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbj102,2,体育课_特征向量_vector.xlsx,成绩_vector_variable.csv,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbj103,0,学科竞赛_vector_composite.csv,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbj105,1,Tags_vector.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:Tags_vector.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbj106,0,学科竞赛_vector_composite.csv,基本信息_vector_variable.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:基本信息_vector_variable.csv。"
pjxyqxbj113,0,图书馆_特征轨迹_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbj114,1,student_behavior_vector.xlsx,体能_vector_variable.csv,"属于1类。强项:student_behavior_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqxbj117,0,学科竞赛_vector_composite.csv,Tags_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Tags_vector.csv。"
pjxyqxbj119,1,基本信息_vector_variable.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:基本信息_vector_variable.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj120,0,成绩_vector_variable.csv,作业提交_vector_composite.csv,"属于0类。强项:成绩_vector_variable.csv, 风险:作业提交_vector_composite.csv。"
pjxyqxbj121,1,Tags_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Tags_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj124,1,student_behavior_vector.xlsx,线上学习_vector_composite.csv,"属于1类。强项:student_behavior_vector.xlsx, 风险:线上学习_vector_composite.csv。"
pjxyqxbj125,1,Evaluation_vector.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbj129,0,学科竞赛_vector_composite.csv,社团活动_特征向量_vector.xlsx,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj131,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbj132,2,体测数据_特征轨迹_vector.xlsx,学生签到_特征向量.csv,"属于2类。强项:体测数据_特征轨迹_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqxbj139,2,图书馆_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,"属于2类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbj144,2,作业提交_vector_composite.csv,基本信息_vector_variable.csv,"属于2类。强项:作业提交_vector_composite.csv, 风险:基本信息_vector_variable.csv。"
pjxyqxbj145,0,选课_vector_variable.csv,Evaluation_vector.csv,"属于0类。强项:选课_vector_variable.csv, 风险:Evaluation_vector.csv。"
pjxyqxbj146,0,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxyqxbj147,1,图书馆_特征轨迹_vector.xlsx,Scholarship_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Scholarship_vector.csv。"
pjxyqxbj148,2,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于2类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqxbj150,0,student_behavior_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于0类。强项:student_behavior_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj151,0,图书馆_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbj152,0,dorm_vector_data.xlsx,社团活动_特征向量_vector.xlsx,"属于0类。强项:dorm_vector_data.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbj153,0,学科竞赛_vector_composite.csv,Tags_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Tags_vector.csv。"
pjxyqxbj154,0,体育课_特征向量_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:体育课_特征向量_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbj155,1,student_behavior_vector.xlsx,日常锻炼_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:日常锻炼_vector.xlsx。"
